,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
304,Strategy_machine_learning,453.0,170,1,3,3.0,2
305,Strategy_machine_learning,397.0,180,0,3,3.5833333333333335,4
306,Strategy_machine_learning,405.0,190,0,2,2.1666666666666665,2
307,Strategy_machine_learning,404.0,170,1,4,2.6666666666666665,2
308,Strategy_machine_learning,373.0,180,2,2,4.0,4
309,Strategy_machine_learning,546.0,150,0,3,3.5,4
310,Strategy_machine_learning,467.0,190,1,2,3.0,3
311,Strategy_machine_learning,462.0,170,1,3,3.8333333333333335,4
312,Strategy_machine_learning,455.0,170,0,3,2.4166666666666665,2
313,Strategy_machine_learning,447.0,190,0,2,2.9166666666666665,3
314,Strategy_machine_learning,427.0,170,0,3,3.5833333333333335,4
315,Strategy_machine_learning,354.0,160,0,3,3.1666666666666665,4
316,Strategy_machine_learning,422.0,180,1,2,3.1666666666666665,2
317,Strategy_machine_learning,396.0,150,0,1,3.5,4
318,Strategy_machine_learning,375.0,190,1,4,3.3333333333333335,4
319,Strategy_machine_learning,413.0,180,0,3,2.4166666666666665,2
320,Strategy_machine_learning,407.0,170,1,2,3.9166666666666665,4
321,Strategy_machine_learning,441.0,190,0,3,2.8333333333333335,4
322,Strategy_machine_learning,441.0,180,1,4,3.4166666666666665,4
323,Strategy_machine_learning,504.0,160,0,3,3.3333333333333335,4
324,Strategy_machine_learning,451.0,160,1,3,3.0,4
325,Strategy_machine_learning,510.0,180,0,1,3.9166666666666665,4
326,Strategy_machine_learning,396.0,180,1,2,3.8333333333333335,4
327,Strategy_machine_learning,373.0,160,1,2,3.75,2
328,Strategy_machine_learning,432.0,180,0,3,3.5,4
329,Strategy_machine_learning,454.0,190,0,5,4.25,5
330,Strategy_machine_learning,388.0,160,4,2,3.25,4
331,Strategy_machine_learning,438.0,170,0,3,3.1666666666666665,5
332,Strategy_machine_learning,399.0,180,0,3,2.8333333333333335,2
333,Strategy_machine_learning,453.0,170,0,2,4.083333333333333,4
334,Strategy_machine_learning,442.0,180,0,2,2.4166666666666665,2
335,Strategy_machine_learning,452.0,190,0,2,3.6666666666666665,4
336,Strategy_machine_learning,443.0,140,0,3,2.5,2
337,Strategy_machine_learning,461.0,200,0,3,3.0,4
338,Strategy_machine_learning,483.0,180,1,2,2.9166666666666665,3
339,Strategy_machine_learning,452.0,160,4,4,2.25,2
340,Strategy_machine_learning,486.0,190,1,3,3.4166666666666665,4
341,Strategy_machine_learning,409.0,190,0,4,2.8333333333333335,4
342,Strategy_machine_learning,517.0,180,0,2,2.4166666666666665,2
343,Strategy_machine_learning,421.0,180,0,3,3.8333333333333335,4
344,Strategy_machine_learning,406.0,170,0,3,2.8333333333333335,2
345,Strategy_machine_learning,464.0,170,2,3,2.1666666666666665,2
346,Strategy_machine_learning,496.0,170,0,4,2.5,2
347,Strategy_machine_learning,534.0,160,1,4,3.8333333333333335,4
348,Strategy_machine_learning,436.0,170,1,1,3.0833333333333335,4
349,Strategy_machine_learning,398.0,160,2,3,2.6666666666666665,3
350,Strategy_machine_learning,476.0,170,0,2,2.8333333333333335,3
351,Strategy_machine_learning,442.0,170,1,4,3.0,4
352,Strategy_machine_learning,487.0,150,1,3,2.3333333333333335,2
353,Strategy_machine_learning,395.0,180,0,6,3.6666666666666665,4
354,Strategy_machine_learning,437.0,160,0,1,2.4166666666666665,2
355,Strategy_machine_learning,458.0,160,1,3,2.25,2
356,Strategy_machine_learning,474.0,160,0,2,2.5833333333333335,2
